CustomerID,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,BikeBuyerText
16406,0,M,1,1,1,1,84889,1,51.96,YES
16218,1,M,1,0,1,2,57287,1,49.56,YES
15278,0,S,0,1,0,0,84251,0,51.3,NO
12511,0,S,0,2,0,0,62358,1,51.02,YES
18311,1,M,0,2,0,0,76478,1,50.38,YES
19043,1,M,1,2,3,3,107557,1,53.97,YES
17947,0,S,0,2,0,0,58563,1,51.12,YES
21204,1,S,0,0,0,0,54102,0,50.26,NO
11480,1,M,0,0,0,0,51078,1,47.6,YES
29424,0,M,0,1,0,0,34597,0,46.38,NO
11619,1,S,0,3,0,0,108617,0,52.64,NO
27633,0,M,1,0,0,2,33567,1,48.82,YES
24305,0,S,0,1,0,0,52678,1,59.35,YES
22680,0,M,1,2,0,0,112763,0,57.19,NO
18056,1,S,0,0,0,0,77225,0,53.05,NO
27272,0,M,0,0,1,2,33801,1,49.81,YES
24078,0,M,1,2,2,2,106603,1,63.16,YES
13996,1,M,1,1,2,2,55675,1,48.79,YES
24693,1,S,0,1,0,0,56549,0,51.02,NO
16044,1,M,1,3,1,2,132332,1,56.95,YES
21931,0,M,1,2,1,2,53591,1,53.92,YES
13441,0,M,1,0,2,2,31874,1,50.76,YES
13505,1,M,1,0,1,2,110250,1,52.39,YES
19221,1,M,1,1,1,2,51658,1,48.25,YES
14722,1,S,0,1,0,0,106971,0,50.64,NO
21832,0,M,1,2,0,2,107401,0,51.31,NO
20704,0,M,1,1,1,1,110947,1,55.46,YES
16691,1,S,0,0,0,0,33284,1,48.62,YES
11848,0,M,1,2,0,0,113492,0,51.52,NO
18164,1,M,1,2,1,2,58864,1,51.69,YES
16606,0,S,0,1,0,0,26174,0,47.48,NO
16205,1,S,0,0,0,0,85412,1,51.48,YES
16936,1,M,1,2,0,2,56291,0,48.38,NO
25048,1,S,0,1,0,0,56706,0,52.51,NO
29360,0,S,0,1,0,0,78939,1,51.91,YES
25132,1,M,1,3,1,1,81676,1,53.41,YES
23569,1,S,1,1,0,1,51476,0,51.35,NO
26143,1,M,1,2,0,0,132266,1,51.97,YES
25416,0,M,1,1,2,2,27102,0,47.52,NO
26999,0,S,0,1,0,0,57288,0,51.35,NO
12497,1,M,1,3,0,2,128863,1,52.32,YES
27862,1,M,0,2,0,0,51596,0,47.93,NO
23481,0,S,0,1,0,0,86529,0,57.14,NO
25839,0,M,1,3,0,3,107950,1,51.51,YES
16107,1,S,1,2,0,0,102428,0,51.09,NO
26119,1,M,1,2,0,2,56269,1,48.13,YES
26928,0,S,1,2,0,1,111462,0,55.72,NO
19809,0,M,1,1,1,2,78476,1,54.76,YES
15016,0,S,0,1,0,0,60464,1,49.14,YES
27498,1,S,1,2,0,0,109392,1,55.34,YES
16017,0,M,0,0,0,0,29899,0,45.4,NO
12621,0,M,0,0,1,2,29966,0,45.6,NO
16608,0,S,0,0,0,0,84208,1,51.49,YES
21513,1,M,1,1,1,2,79269,1,54.69,YES
24447,0,M,1,2,1,1,56774,1,51.52,YES
26700,1,S,0,1,0,0,57405,0,50.98,NO
18360,0,M,0,2,0,0,80307,1,50.26,YES
11375,0,M,1,1,1,2,61019,0,50.61,NO
15331,0,M,1,0,0,2,54503,0,56.92,NO
25777,1,M,1,1,0,2,26302,0,44.83,NO
22702,1,S,0,1,0,0,53315,0,48.49,NO
16154,1,M,1,1,1,2,130224,1,55.73,YES
20162,1,M,1,1,0,3,62035,0,48.89,NO
19610,1,M,1,1,1,2,54033,1,50.75,YES
23819,1,M,0,2,0,0,51944,1,48.06,YES
23299,1,M,1,2,0,1,78663,0,49.58,NO
12327,0,S,1,0,0,0,32846,0,50.89,NO
12303,1,M,1,1,3,3,60696,1,49.22,YES
15755,0,M,1,1,2,2,56474,0,58.05,NO
12287,0,S,1,1,0,0,26983,0,50.52,NO
20033,0,M,1,1,1,2,112791,1,58.79,YES
26223,0,S,0,1,0,0,59539,0,51.7,NO
19604,1,S,1,3,0,0,136177,0,54.15,NO
25813,0,S,0,0,0,0,108032,0,53.85,NO
12225,1,M,1,1,1,1,53833,1,48.08,YES
14124,0,M,0,0,0,0,83874,0,49.79,NO
29223,0,S,0,1,0,0,31385,1,52.59,YES
25135,0,S,0,1,0,0,52464,0,48.1,NO
12550,0,M,1,1,0,2,28585,0,49.4,NO
15617,1,S,0,1,0,0,60493,0,51.39,NO
22630,0,M,1,3,2,2,133741,1,53.82,YES
26393,0,S,1,2,0,1,132026,0,54.43,NO
15518,0,M,1,1,0,2,79680,0,49.75,NO
26784,0,S,1,0,0,1,54338,0,52.08,NO
27911,0,S,0,0,0,0,56181,1,51.63,YES
12830,0,S,0,2,0,0,61482,0,58,NO
24093,1,S,1,2,0,0,133411,1,54.98,YES
16206,1,S,0,1,0,0,58012,0,50.66,NO
16007,1,M,1,0,1,2,52688,1,52.57,YES
13277,0,S,0,2,0,0,53412,1,50.99,YES
28903,1,M,1,1,0,2,54061,0,48.05,NO
17837,1,S,0,0,0,0,59401,1,49.83,YES
22412,0,M,1,2,0,0,132168,0,52.37,NO
12816,1,S,0,2,0,0,57305,1,48.59,YES
11853,1,S,0,2,0,0,60641,1,49.68,YES
27849,0,M,1,1,0,2,29573,0,53.61,NO
17352,0,M,1,1,1,2,112889,1,53.29,YES
25792,1,S,1,2,0,0,105158,1,52.84,YES
22391,1,M,1,1,0,2,81830,0,50.09,NO
17370,0,M,1,1,0,2,28435,0,45.83,NO
12778,1,M,1,1,0,1,36044,0,47.2,NO
25239,1,M,1,2,1,2,61226,1,53.01,YES
21155,0,M,1,2,1,2,56606,1,50.04,YES
16527,0,S,0,1,0,0,84515,1,51.11,YES
18663,0,M,1,2,1,2,60155,1,58.85,YES
14052,0,S,0,1,0,0,60144,1,58.33,YES
18714,0,M,1,1,0,1,129708,1,53.72,YES
13397,0,M,1,0,0,2,29213,0,45.95,NO
18840,1,M,1,0,0,1,30642,0,45.88,NO
25288,1,S,0,1,0,0,33408,0,49.42,NO
16435,0,M,1,2,0,0,103911,0,52.85,NO
12403,0,S,0,2,0,0,78657,1,52.91,YES
11211,1,M,1,1,1,2,54237,0,48.87,NO
12031,0,S,0,0,0,0,52189,1,47.93,YES
20792,1,M,1,2,1,1,78935,1,52.12,YES
26252,1,M,1,3,1,2,110910,1,52.99,YES
23409,0,S,1,2,0,0,138715,1,52.63,YES
27917,1,S,0,3,0,0,104329,1,55.28,YES
14612,0,M,1,3,1,1,78817,1,52.74,YES
11265,1,M,1,2,1,2,84375,1,53.78,YES
12452,0,M,1,2,0,0,130122,1,59.8,YES
23038,1,S,0,1,0,0,28299,0,45.21,NO
23303,0,M,0,1,0,0,56759,0,48.8,NO
22716,0,S,1,2,0,0,131550,1,57.48,YES
13486,1,S,1,0,1,1,54665,1,48.62,YES
19782,0,S,1,0,0,0,52997,1,52.95,YES
25495,1,M,1,0,1,2,77014,1,52.53,YES
27503,0,S,0,2,0,0,78223,1,50.89,YES
12756,0,S,0,2,0,0,82847,1,50.8,YES
27621,0,S,1,0,0,0,105463,1,59.76,YES
17202,1,M,1,2,1,2,109288,1,52.08,YES
20565,1,M,1,0,2,2,112840,1,52.89,YES
24700,0,S,0,1,0,0,85398,1,54.24,YES
19207,0,M,1,2,0,2,57920,0,53.08,NO
23982,0,S,1,0,0,0,103322,1,60.84,YES
18700,0,S,0,2,0,0,81528,1,53.15,YES
19273,1,M,1,1,1,2,51096,1,48.11,YES
23541,1,S,1,3,0,0,81293,1,50.12,YES
12693,1,M,0,2,0,2,56583,0,48.67,NO
20636,1,M,1,3,0,2,103060,1,51.29,YES
22414,0,S,1,1,1,1,58992,1,51.17,YES
18646,0,M,1,1,0,1,62240,0,50.34,NO
14898,1,M,1,2,1,2,77550,1,50.77,YES
26844,1,S,1,2,1,1,53687,1,48.45,YES
15812,0,M,1,2,1,2,85152,1,58.51,YES
22108,0,S,0,0,0,0,27881,0,53.63,NO
24397,0,S,0,0,0,0,26422,0,50.83,NO
14828,0,S,0,2,0,0,80039,1,52.71,YES
27939,0,M,1,2,1,2,53659,1,50.87,YES
18616,0,S,0,2,0,0,60071,1,51.12,YES
12172,0,S,1,0,0,0,106628,1,59.62,YES
20888,0,S,0,2,0,0,54163,1,54.05,YES
24065,1,S,0,2,0,0,61590,0,49.57,NO
13970,0,S,0,1,0,0,36431,0,49.22,NO
15528,0,M,1,1,1,2,87877,1,53.2,YES
19407,1,M,1,2,2,2,112877,1,53.67,YES
18079,1,M,1,3,1,2,79096,1,51.87,YES
15299,0,M,1,1,1,1,105264,1,53.33,YES
27840,0,S,0,1,0,0,26000,0,45.31,NO
12941,1,S,0,0,0,0,79305,1,51.83,YES
22576,0,S,0,1,0,0,83114,0,52.19,NO
22619,1,S,0,1,0,0,53021,0,50.01,NO
11282,0,M,1,1,1,1,26427,0,58.62,NO
21888,0,S,0,1,0,0,54614,0,48.31,NO
14474,1,M,1,2,1,2,56016,1,52.33,YES
28338,1,M,1,1,0,2,28517,0,45.37,NO
28659,1,S,0,3,0,0,102514,0,55.29,NO
20601,1,M,0,2,0,0,79233,1,50.4,YES
26515,1,M,1,1,0,2,50924,1,48.63,YES
14882,1,M,1,0,1,2,35706,1,48.16,YES
14695,0,S,0,1,0,0,36642,0,50.49,NO
19943,0,M,1,1,2,2,85831,1,56.78,YES
26729,0,S,1,2,0,0,107721,1,56.38,YES
14107,1,S,0,2,0,0,61413,1,51.48,YES
11456,0,M,0,0,0,0,33784,0,46.07,NO
13018,0,M,1,1,0,2,58290,0,48.2,NO
18362,1,M,0,0,0,0,61571,1,49.09,YES
20510,1,M,1,1,0,2,61577,0,48.39,NO
18155,1,M,1,1,0,2,36536,0,46.7,NO
12337,0,S,0,2,0,0,129603,0,53.88,NO
13538,1,S,0,2,0,0,54128,0,48.49,NO
25690,0,M,1,2,1,1,84256,1,56.77,YES
27057,1,S,0,1,0,0,60800,0,51.1,NO
21277,0,S,0,0,0,0,25601,0,49.34,NO
17724,1,M,0,1,0,0,79201,0,49.97,NO
13540,1,M,1,2,0,0,131510,1,52.2,YES
23924,1,S,0,0,0,0,30231,0,46.89,NO
25353,1,S,1,1,0,0,54845,0,51.95,NO
17555,0,M,1,1,1,2,53282,1,47.81,YES
27807,0,S,1,3,0,1,79453,1,51.16,YES
11201,1,M,1,2,0,2,61134,0,48.62,NO
29150,0,M,1,0,1,1,29761,0,55.6,NO
14461,1,M,1,1,1,2,78681,1,52.61,YES
15603,0,M,1,4,1,2,137873,1,57.96,YES
21852,0,M,1,1,1,2,60322,1,56.01,YES
26279,1,S,1,1,0,0,112715,0,52.56,NO
16569,1,S,1,0,0,0,57582,1,49.47,YES
24781,1,M,1,1,0,1,130834,0,51.54,NO
15622,0,S,0,2,0,0,56702,1,52.61,YES
13193,0,M,1,0,1,2,52184,1,48.37,YES
19586,0,S,1,2,0,0,132416,0,54.24,NO
14188,1,M,1,2,1,2,51346,1,48.35,YES
11361,1,M,0,3,0,0,86646,1,49.85,YES
19419,1,S,0,1,0,0,34749,0,46.1,NO
21215,1,S,0,2,0,0,61346,1,48.74,YES
18576,1,M,1,1,0,1,61257,0,49.78,NO
20039,1,S,0,1,0,0,81315,0,53.85,NO
13912,1,S,1,0,0,0,101869,0,50.88,NO
29108,0,S,0,1,0,0,55932,0,52.95,NO
20328,1,M,0,1,0,2,29355,0,45.5,NO
11968,1,S,1,2,0,0,103328,1,50.74,YES
16853,1,S,1,0,0,0,129532,1,54.39,YES
12217,0,M,1,1,1,2,56621,0,57.57,NO
16621,1,M,0,2,0,0,61022,1,48.73,YES
19173,1,M,1,3,0,0,105071,1,50.99,YES
19728,0,M,1,1,1,2,79612,0,50.44,NO
19951,0,S,0,1,0,0,78999,1,51.76,YES
18937,0,S,1,1,0,0,52464,1,55.43,YES
19557,1,S,0,0,0,0,81449,0,50.59,NO
25320,0,S,0,2,0,0,59487,0,50.85,NO
24256,1,S,0,1,0,0,58395,0,48.99,NO
27371,1,S,0,0,0,0,26746,0,47.25,NO
21551,0,S,0,3,0,0,110716,1,52.41,YES
27428,1,S,1,0,0,0,35315,0,49.54,NO
23515,0,S,1,1,0,0,61847,1,59.66,YES
29133,1,S,0,1,0,0,86993,0,51.61,NO
23357,0,S,0,0,0,0,51821,1,51.43,YES
25002,0,M,0,3,0,0,80529,1,50.8,YES
20960,0,S,0,1,0,0,59695,1,51.24,YES
23379,1,S,1,2,0,0,77779,0,51.52,NO
12378,1,S,0,0,0,0,86556,0,52.41,NO
18668,0,M,1,1,0,1,33664,1,53.41,YES
27785,0,M,1,0,2,3,85477,1,53,YES
11876,1,M,1,1,1,1,57129,0,48.14,NO
18888,0,S,0,0,0,0,56850,1,50.21,YES
24538,1,S,1,0,0,0,76315,0,51.11,NO
19380,0,S,0,2,0,0,111087,1,55.47,YES
13162,1,S,0,1,0,0,106475,0,51.09,NO
26708,1,S,1,3,0,0,78318,1,53.79,YES
11328,0,M,1,0,0,2,28974,0,46.14,NO
20156,0,S,0,3,0,0,81813,1,53.53,YES
26753,1,S,0,0,0,0,56000,0,52.06,NO
24128,1,S,0,3,0,0,108347,0,51.77,NO
18551,1,M,1,2,0,0,128003,1,51.84,YES
25280,1,S,0,1,0,0,52289,0,52.16,NO
19863,1,M,1,1,0,2,32829,0,45.4,NO
25472,0,M,1,2,1,1,87350,1,58.97,YES
17107,1,S,0,2,0,0,56120,0,50.69,NO
15975,1,S,0,2,0,0,57869,0,51.91,NO
16568,1,M,1,0,0,2,103352,1,51.97,YES
23576,1,M,1,2,2,2,81417,1,51.08,YES
26737,1,S,1,2,0,0,79319,1,49.94,YES
17008,0,S,0,3,0,0,79749,1,52.67,YES
19461,1,S,0,0,0,0,34085,0,46.31,NO
13252,1,M,1,0,0,1,58968,1,48.81,YES
18823,0,S,0,0,0,0,57921,1,59.14,YES
25968,0,M,1,2,1,2,86315,1,56.36,YES
19958,1,M,1,3,0,0,110737,0,51.23,NO
17111,1,M,0,0,1,2,28581,0,49.04,NO
12603,0,S,1,3,0,0,138875,1,61.14,YES
18998,0,M,1,3,1,2,108150,1,51.28,YES
22232,1,M,0,2,0,2,51489,1,48.25,YES
11668,1,S,0,0,0,0,33895,0,46.55,NO
11139,1,S,1,2,1,1,61909,1,51.22,YES
11127,1,M,0,1,0,0,51056,0,47.56,NO
11409,1,S,0,0,0,0,55271,0,49.94,NO
13103,0,S,1,1,0,0,109343,1,55.91,YES
17531,0,M,1,1,1,1,32067,1,49.94,YES
22841,0,S,0,2,0,0,55403,1,53.02,YES
25086,1,M,1,1,1,1,28528,0,49.55,NO
27618,1,M,1,2,2,2,53851,1,50.18,YES
20682,0,M,0,1,1,1,29193,0,47.52,NO
15824,1,S,0,1,0,0,51139,0,51.74,NO
26189,0,M,1,3,1,2,132445,1,52.6,YES
15494,1,S,0,2,0,0,52748,0,52.33,NO
28513,1,M,1,1,1,2,81043,1,52.57,YES
27614,0,M,1,0,1,2,32974,1,54.64,YES
13655,0,M,1,1,1,2,52837,0,50.3,NO
25542,0,S,1,2,0,0,86254,1,52.32,YES
22984,0,M,0,2,0,0,78740,1,50.21,YES
13395,0,M,1,0,1,2,57297,1,49.96,YES
12124,1,S,1,3,0,0,86057,0,53.59,NO
18099,0,M,1,3,1,2,84946,1,55.83,YES
13822,0,M,1,1,0,2,58601,0,55.1,NO
28063,1,M,1,1,0,1,137199,1,52.97,YES
11471,1,S,0,2,0,0,76744,0,50.85,NO
14028,1,S,0,3,0,0,77997,0,50.02,NO
22488,0,M,1,2,1,2,138711,1,61.38,YES
22019,1,M,0,1,0,0,30069,1,46.15,YES
11281,1,S,1,1,0,0,134538,0,56.04,NO
19529,1,S,0,2,0,0,82493,1,49.87,YES
18569,1,M,1,2,0,1,58145,0,48.87,NO
22476,0,S,0,2,0,0,61630,1,54.76,YES
26995,0,M,1,1,1,2,133084,1,52.9,YES
20442,0,M,0,0,0,0,27803,0,46.04,NO
19116,0,S,0,1,0,0,77381,0,50.79,NO
24209,1,M,1,3,0,0,109617,0,51.32,NO
13829,0,S,0,1,0,0,80067,0,50.37,NO
21171,0,S,0,1,0,0,33791,0,49.91,NO
28245,0,S,0,1,0,0,29306,0,53.96,NO
17789,1,S,0,1,0,0,59409,0,51.69,NO
24863,0,S,1,3,0,0,111475,1,57.26,YES
16598,1,S,1,0,0,0,34688,0,50.53,NO
24080,0,M,0,0,1,1,33082,0,55.94,NO
18996,1,M,1,0,2,2,26936,0,48.67,NO
24908,0,S,0,2,0,0,61404,0,50.45,NO
18117,0,S,1,2,0,0,62184,1,53.83,YES
25191,0,S,1,2,0,1,128737,0,53,NO
12730,1,S,0,1,0,0,81041,0,51.5,NO
20740,1,M,1,2,0,2,54515,1,48.44,YES
21571,0,M,0,0,0,1,36293,0,46.67,NO
28363,1,S,0,1,0,0,52323,0,48.97,NO
15410,1,M,1,1,1,2,84952,1,52.45,YES
12587,0,S,0,1,0,0,86495,1,54.94,YES
16272,0,S,0,0,0,0,58597,1,59.87,YES
27207,1,S,0,0,0,0,29541,0,49.84,NO
22633,1,S,0,1,0,0,57154,0,52.39,NO
18053,1,S,0,0,0,0,56977,1,52.76,YES
12753,0,S,0,1,0,0,30425,0,46.38,NO
13847,0,M,0,0,0,0,28472,0,44.76,NO
18492,1,S,0,1,0,0,51351,0,47.95,NO
28153,1,S,0,1,0,0,56142,0,51.23,NO
13385,1,S,1,0,0,0,84367,1,52.4,YES
26247,1,M,1,3,0,0,129956,0,51.78,NO
12732,0,S,0,0,0,0,56726,0,49.09,NO
16776,0,M,0,1,2,2,35325,1,47.19,YES
15599,0,S,1,1,0,0,130395,0,57.39,NO
20298,0,S,0,0,0,0,54220,0,48.02,NO
13598,0,M,1,1,0,1,57696,1,54.55,YES
11863,1,M,1,2,2,2,102475,1,52.87,YES
14504,1,M,1,2,1,2,78668,1,49.49,YES
18403,1,S,0,1,0,0,59959,0,49.94,NO
29354,0,S,0,2,0,0,83348,1,56.81,YES
22469,1,M,1,2,1,1,104116,1,53.25,YES
17380,0,S,0,2,0,0,53785,0,48.48,NO
16593,1,M,1,2,1,2,76743,1,51.1,YES
17371,1,S,0,1,0,0,56536,0,52.42,NO
16396,0,S,0,1,0,0,61436,0,48.34,NO
26835,0,M,1,1,1,2,51929,1,55.44,YES
23458,1,S,0,1,0,0,27655,0,48.17,NO
21469,1,S,1,1,1,1,51294,0,51.94,NO
17886,1,M,1,1,1,2,111512,1,52.8,YES
26446,0,S,0,1,0,0,52912,0,51.65,NO
20992,0,M,0,1,0,0,105576,0,51.3,NO
15059,1,M,1,0,0,1,134335,1,51.94,YES
15541,1,S,1,3,0,0,85734,0,51.43,NO
17526,0,S,1,2,0,0,59078,1,52.43,YES
18963,1,M,1,2,0,1,82870,1,50.29,YES
16506,1,M,1,2,0,0,106518,1,50.55,YES
18139,1,M,1,0,0,2,51941,1,48.79,YES
27271,1,M,1,1,0,1,102598,0,50.48,NO
11321,0,M,1,2,0,2,52068,0,48.25,NO
16282,1,S,0,3,0,0,86079,0,54.86,NO
21610,0,M,1,3,0,0,109111,1,51.08,YES
28850,0,S,1,1,0,0,128325,1,51.28,YES
24580,0,M,1,1,1,2,61747,1,48.42,YES
15391,1,M,1,2,0,2,52798,1,48.64,YES
27619,0,S,0,0,0,0,62290,1,60.04,YES
19626,0,M,1,1,0,2,34685,0,55.89,NO
21303,1,M,1,1,2,2,25745,0,48.3,NO
13391,1,M,1,1,1,2,35574,0,47.62,NO
14803,1,S,0,0,0,0,36527,1,46.47,YES
16878,0,S,1,2,1,1,84878,1,53.84,YES
22016,0,S,0,2,0,0,59179,1,48.78,YES
19028,0,M,1,2,0,2,112531,0,54.21,NO
22346,1,M,1,3,1,1,107025,1,53.01,YES
28888,1,M,1,1,0,2,111098,0,51.83,NO
19148,0,S,0,0,0,0,34765,1,54.42,YES
28073,1,S,0,1,0,0,55647,0,48.46,NO
19773,0,M,1,1,1,2,62213,1,60.23,YES
18211,1,M,0,0,1,1,34242,1,47.84,YES
28946,0,S,0,1,0,0,106299,1,51.28,YES
19260,1,S,1,2,0,1,84730,0,54.07,NO
13005,1,M,0,0,0,1,25658,0,45.38,NO
20182,1,M,1,0,1,2,26760,0,45.66,NO
11450,0,S,0,2,0,0,60186,1,50.92,YES
17815,0,S,0,0,0,0,29771,0,53.3,NO
12108,0,M,1,2,1,2,55909,1,56.61,YES
20823,0,M,0,0,0,0,57747,1,48.79,YES
27890,0,S,1,1,0,0,76739,1,55.12,YES
25146,0,M,1,1,0,2,35614,0,54.24,NO
12398,1,S,0,1,0,0,60852,0,50.1,NO
14442,1,S,0,3,0,0,80496,1,50.61,YES
22735,1,M,1,2,1,2,86430,1,52.37,YES
25281,0,S,0,1,0,0,58843,1,53.16,YES
20365,0,M,1,1,0,2,34928,1,46.65,YES
28387,0,M,0,0,0,1,29130,0,48.28,NO
23182,1,M,1,2,0,0,137398,0,52.01,NO
26052,1,M,0,1,2,2,36594,0,47.58,NO
17504,1,S,1,2,0,0,52723,1,51.26,YES
18966,1,M,1,1,2,2,56650,1,49.56,YES
19555,0,M,1,1,1,1,82645,0,52.3,NO
20646,0,M,0,1,1,1,55672,1,49.26,YES
24267,0,M,1,0,0,2,55646,1,48.85,YES
21124,1,S,0,1,0,0,29263,0,48.79,NO
26337,1,M,1,2,2,2,107337,1,52.16,YES
16844,1,M,1,3,0,2,111765,1,51.3,YES
25787,0,M,1,0,1,2,54482,1,52.81,YES
11446,1,S,0,0,0,0,29850,0,48.2,NO
11262,1,M,1,2,0,0,105478,1,51.3,YES
23845,1,S,0,2,0,0,52033,1,47.41,YES
26854,0,S,0,3,0,0,79378,1,52.58,YES
26010,1,M,1,0,1,2,78933,1,52.46,YES
20640,0,M,1,1,1,2,54674,1,51.5,YES
21647,0,S,0,0,0,0,33966,1,48.05,YES
27820,0,M,1,2,0,1,51799,1,54.77,YES
14749,0,M,1,0,2,2,54710,1,56.21,YES
14444,0,M,1,1,1,2,110353,1,60.93,YES
28741,0,M,1,2,0,0,104528,1,51.33,YES
16732,1,S,0,0,0,0,61306,1,48.85,YES
14850,1,S,0,0,0,0,55572,0,51.46,NO
17446,1,M,1,0,1,2,108641,1,54.84,YES
16871,1,M,1,0,1,2,35746,1,49.47,YES
12293,1,M,1,2,0,2,111217,0,51.69,NO
28193,1,S,0,1,0,0,27462,0,45.26,NO
27798,0,M,1,3,1,1,78079,1,62.51,YES
11930,1,M,1,1,0,2,56009,0,48.97,NO
29137,0,M,0,0,2,2,30990,1,55.4,YES
27364,0,S,0,0,0,0,60193,0,52.15,NO
28242,1,M,0,0,0,1,33166,1,45.57,YES
21188,0,M,0,0,0,1,29360,0,52.06,NO
14743,0,M,1,0,1,2,58119,1,55.16,YES
28127,0,M,0,1,0,0,81284,1,49.75,YES
14067,0,S,1,1,0,0,81663,0,54.08,NO
14109,0,M,0,3,0,0,81388,0,50.09,NO
15159,0,M,1,2,0,3,128021,0,52.07,NO
22592,1,S,1,2,0,0,110412,0,51.69,NO
28622,1,M,1,1,2,2,84079,1,53.7,YES
16688,1,S,0,1,0,0,56530,0,51.9,NO
15472,1,S,0,0,0,0,109507,0,54.52,NO
18692,0,M,0,0,1,2,56285,1,50.32,YES
14985,1,S,0,1,0,0,81921,0,50.21,NO
18799,0,M,0,1,0,2,30290,0,45.73,NO
14794,0,M,1,2,1,1,53799,1,48.97,YES
24334,1,M,1,3,0,2,79332,0,49.8,NO
11960,1,S,0,0,0,0,30518,1,48.08,YES
14889,0,M,1,1,0,1,61851,0,57.18,NO
26157,0,M,1,1,1,2,58762,1,54.04,YES
23778,0,M,0,1,1,1,53555,1,49.28,YES
16290,0,S,0,0,0,0,29517,0,47.21,NO
27759,1,S,0,2,0,0,84065,0,51,NO
13843,0,S,0,1,0,0,52584,0,50.29,NO
17619,1,M,1,0,0,3,56006,1,48.77,YES
16925,0,S,0,1,0,0,53569,1,48.04,YES
21194,1,M,1,2,0,2,104873,1,51.57,YES
22189,1,M,0,2,0,0,77671,1,49.68,YES
21069,0,M,0,0,1,2,33641,0,49.24,NO
24546,0,M,1,2,1,2,83954,1,53.35,YES
21311,1,S,0,0,0,0,27889,0,49.27,NO
13892,0,S,1,3,0,0,112474,0,55.6,NO
25625,1,M,1,1,0,2,54282,0,48.28,NO
26865,1,M,0,3,0,0,86839,0,51.11,NO
13533,0,S,1,3,0,0,79047,1,55.83,YES
14408,1,S,1,1,0,0,58334,0,50.62,NO
14382,0,S,1,1,1,1,53876,1,51.06,YES
19757,1,M,1,2,0,0,105867,1,51.3,YES
15902,0,M,1,0,1,2,59740,1,59.85,YES
13757,1,S,1,1,0,0,129560,0,52.13,NO
19235,1,M,1,2,0,2,128145,1,52.85,YES
25552,1,S,1,1,0,1,80556,0,51.87,NO
17871,1,M,1,1,2,2,27750,0,47.69,NO
11917,0,S,1,0,0,0,104401,1,56.25,YES
15038,0,M,0,2,0,0,107072,1,51.16,YES
25110,1,M,1,3,0,2,110747,0,50.53,NO
21856,0,M,1,1,1,2,28848,0,53.87,NO
15147,0,M,0,1,1,1,58706,0,51.68,NO
16040,0,M,1,2,0,2,134528,1,60.21,YES
17604,0,S,0,2,0,0,82253,1,52.7,YES
26375,0,S,0,0,0,0,54751,1,50.95,YES
18718,1,S,0,2,0,0,81766,0,49.71,NO
16052,0,M,1,2,2,2,79298,1,57.44,YES
14967,1,S,0,1,0,0,56246,0,49.47,NO
28993,1,M,1,0,0,2,55075,0,48.49,NO
25116,0,M,0,1,0,2,57860,1,48.42,YES
19024,0,S,1,0,0,0,30029,0,51.61,NO
17790,0,S,0,3,0,0,87862,1,54.04,YES
26792,0,S,0,1,0,0,61671,0,49.01,NO
18918,1,M,0,2,0,0,56933,0,48.74,NO
20094,1,M,1,1,1,1,56763,0,52.27,NO
13258,1,M,1,2,1,2,105972,1,52.94,YES
14935,0,S,0,3,0,0,83404,0,52.43,NO
21268,1,M,0,1,0,2,53264,1,48.4,YES
12760,1,S,0,1,0,0,53781,0,49.38,NO
16420,0,S,0,0,0,0,30885,1,53.17,YES
12087,0,S,1,0,0,1,84487,1,52.25,YES
27182,0,M,1,0,0,1,87603,1,50.93,YES
27541,1,S,0,2,0,0,76914,1,52.19,YES
19418,0,S,0,2,0,0,60691,1,54.64,YES
17758,1,M,0,1,1,2,33638,1,50.29,YES
15373,1,M,1,2,0,2,102645,0,51.6,NO
23662,1,S,0,2,0,0,56385,0,51.52,NO
20625,0,M,1,2,0,1,79684,0,50.6,NO
18261,1,S,0,0,0,0,53678,0,50.35,NO
15121,0,S,0,1,0,0,36557,1,46.49,YES
12058,1,M,1,1,1,2,52932,1,47.82,YES
12825,0,M,1,2,1,2,83486,1,52.17,YES
17279,1,M,1,2,0,1,85338,1,49.82,YES
26296,1,M,1,2,0,0,128786,1,51.96,YES
21742,1,M,1,3,1,2,84002,1,51.15,YES
13256,1,S,1,2,0,0,58416,1,52.25,YES
19236,1,M,1,3,1,2,132953,1,55.39,YES
29253,1,S,1,2,0,0,111669,1,53.26,YES
16848,1,S,0,0,0,0,78244,1,53.2,YES
16922,1,S,0,0,0,0,35737,0,48.11,NO
20770,0,M,1,2,0,2,110243,0,54.82,NO
24583,0,S,1,1,1,1,61418,1,50.16,YES
28699,1,S,0,0,0,0,81301,0,51.11,NO
18846,0,S,1,2,1,1,52770,1,52.09,YES
26444,1,S,0,0,0,0,58618,1,50.6,YES
23104,1,M,1,1,0,2,57155,0,49.07,NO
22783,0,M,1,0,0,2,26385,0,48.14,NO
13720,0,M,1,0,0,2,57535,1,53.29,YES
12245,0,S,0,0,0,0,79929,1,52.01,YES
28898,1,S,1,1,0,0,51875,0,51.12,NO
22886,1,S,1,2,0,0,129137,1,52.31,YES
